年份,dense,live_popularity,born_popularity,urbanizationRate,unemploymentRate,Employment,si_Employment,ti_Employment,employeesNumber,urban_residents_consumption,ruralincome_polynomial_predicted,rural_residents_consumption,per_income,per_consumption,cityincome,wage2022,target
2000.0,0.0,797.5,687.5,80.63736263736263,3.108088235294133,95.89160839160832,248.63752913752887,167.76573426574032,459.5499999999956,0.0,0.0,0.0,0.0,0.0,0.0,,990.0
2001.0,1340.0,990.0,700.0,80.87912087912088,3.2,93.720279720279,250.9731934731936,186.52447552447848,504.0,0.0,0.0,0.0,0.0,0.0,0.0,19090.0,995.0
2002.0,1320.0,995.0,710.0,81.12087912087912,3.8,91.54895104895058,253.30885780885728,205.28321678321663,510.0,0.0,0.0,0.0,0.0,0.0,0.0,22770.0,980.0
2003.0,1305.0,980.0,720.0,81.36263736263737,3.6,89.37762237762217,255.644522144522,224.0419580419621,514.0,0.0,0.0,0.0,0.0,0.0,0.0,26220.0,970.0
2004.0,1295.0,970.0,720.0,81.60439560439562,2.7,87.20629370629376,257.9801864801866,242.80069930070024,521.0,0.0,0.0,0.0,0.0,0.0,0.0,28810.0,965.0
2005.0,1275.0,965.0,735.0,81.84615384615387,2.4,85.03496503496444,260.31585081585035,261.55944055944565,541.0,0.0,0.0,0.0,0.0,0.0,0.0,31590.0,945.0
2006.0,1310.0,945.0,750.0,82.0,2.1,82.86363636363603,262.651515151515,280.3181818181838,574.0,0.0,0.0,0.0,0.0,0.0,0.0,34330.0,995.0
2007.0,1350.0,995.0,760.0,82.0,2.1,84.0,237.0,287.0,609.0,0.0,0.0,0.0,0.0,0.0,0.0,36770.0,1050.0
2008.0,1530.0,1050.0,770.0,82.0,2.2,82.0,264.0,318.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,40560.0,1110.0
2009.0,1625.0,1110.0,780.0,82.0,2.3,80.0,287.0,347.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,45700.0,1185.0
2010.0,1740.0,1185.0,790.0,83.0,2.3,80.0,297.0,362.0,739.0,0.0,0.0,0.0,0.0,0.0,0.0,49520.0,1270.0
2011.0,1750.0,1270.0,805.0,84.0,2.3,59.0,274.0,378.0,711.0,25008.0,12672.0,8984.0,0.0,0.0,30655.0,54490.0,1345.0
2012.0,1770.0,1345.0,810.0,84.0,2.4,63.0,283.0,397.0,743.0,28204.0,14816.0,9900.0,0.0,0.0,34435.0,57470.0,1415.0
2013.0,1780.0,1415.0,820.0,85.0,2.4,65.0,283.0,404.0,751.0,30488.0,16788.0,10960.0,0.0,0.0,38050.0,67510.0,1470.0
2014.0,1800.0,1470.0,830.0,85.0,2.2,65.0,263.0,433.0,760.0,33152.0,18884.0,11684.0,0.0,0.0,42045.0,73750.0,1525.0
2015.0,2200.0,1525.0,840.0,85.0,2.3,60.0,284.0,441.0,785.0,33380.0,17660.0,12864.0,39224.0,30572.0,42950.0,74250.0,1590.0
2016.0,2315.0,1590.0,850.0,84.0,2.2,63.0,287.0,461.0,811.0,35748.0,19320.0,14084.0,42712.0,32884.0,46730.0,81170.0,1675.0
2017.0,2405.0,1675.0,865.0,84.0,2.4,62.0,288.0,485.0,835.0,38392.0,21448.0,17592.0,46664.0,35384.0,50940.0,89100.0,1745.0
2018.0,2480.0,1745.0,895.0,84.0,2.4,62.0,287.0,514.0,862.0,40632.0,23480.0,18928.0,50780.0,37492.0,55400.0,95244.4117642641,1795.0
2019.0,2530.0,1795.0,925.0,85.0,1.9,60.0,275.0,767.0,897.0,42180.0,26020.0,20628.0,55272.0,39464.0,59980.0,102131.47058737278,1830.0
2020.0,2585.0,1830.0,950.0,85.0,2.2,62.0,267.0,797.0,1126.0,45044.0,28864.0,22520.0,60068.0,42304.0,65050.0,109294.75748085976,1870.0
2021.0,2595.0,1870.0,980.0,86.0,2.5,59.0,260.0,839.0,1158.0,44280.0,31264.0,22988.0,63284.0,41400.0,68300.0,116734.2724442482,
2022.0,0.0,1774.558824,912.3529412,86.0,2.2,48.12237762237692,300.0221445221441,580.4580419580452,960.8911764705844,47160.0,34532.0,26092.0,68904.0,44245.0,74415.0,124450.01547777651,
